-1 1 1.4142135623731
-0.96 1 1.38621787609308
-0.92 1 1.35882302011704
-0.88 1 1.33206606442774
-0.84 1 1.30598621738516
-0.8 1 1.28062484748657
-0.76 1 1.25602547744861
-0.72 1 1.23223374405995
-0.68 1 1.20929731662648
-0.64 1 1.18726576637247
-0.6 1 1.16619037896906
-0.56 1 1.14612390255155
-0.52 1 1.12712022428843
-0.48 1 1.10923396990896
-0.44 1 1.09252002269981
-0.4 1 1.0770329614269
-0.36 1 1.06282642044691
-0.32 1 1.04995237987253
-0.28 1 1.03846039885977
-0.24 1 1.0283968105746
-0.2 1 1.01980390271856
-0.16 1 1.01271911209377
-0.12 1 1.00717426496113
-0.08 1 1.00319489631876
-0.04 1 1.00079968025574
0 1 1
0.04 1 1.00079968025574
0.0800000000000001 1 1.00319489631876
0.12 1 1.00717426496113
0.16 1 1.01271911209377
0.2 1 1.01980390271856
0.24 1 1.0283968105746
0.28 1 1.03846039885977
0.32 1 1.04995237987253
0.36 1 1.06282642044691
0.4 1 1.0770329614269
0.44 1 1.09252002269981
0.48 1 1.10923396990896
0.52 1 1.12712022428843
0.56 1 1.14612390255155
0.6 1 1.16619037896906
0.64 1 1.18726576637247
0.68 1 1.20929731662648
0.72 1 1.23223374405995
0.76 1 1.25602547744861
0.8 1 1.28062484748657
0.84 1 1.30598621738516
0.88 1 1.33206606442774
0.92 1 1.35882302011704
0.96 1 1.38621787609308
1 1 1.4142135623731
-1 0.96 1.38621787609308
-0.96 0.96 1.35764501987817
-0.92 0.96 1.32966161108757
-0.88 0.96 1.30230564768798
-0.84 0.96 1.27561749752816
-0.8 0.96 1.24963994814506
-0.76 0.96 1.22441822920112
-0.72 0.96 1.2
-0.68 0.96 1.17643529358822
-0.64 0.96 1.15377640814848
-0.6 0.96 1.13207773584679
-0.56 0.96 1.11139551915598
-0.52 0.96 1.09178752511649
-0.48 0.96 1.0733126291999
-0.44 0.96 1.05603030259553
-0.4 0.96 1.04
-0.36 0.96 1.0252804494381
-0.32 0.96 1.01192885125388
-0.28 0.96 1
-0.24 0.96 0.989545350148239
-0.2 0.96 0.980612053770501
-0.16 0.96 0.973242004847715
-0.12 0.96 0.967470929795826
-0.08 0.96 0.963327566303384
-0.04 0.96 0.960832971957145
0 0.96 0.96
0.04 0.96 0.960832971957145
0.0800000000000001 0.96 0.963327566303384
0.12 0.96 0.967470929795826
0.16 0.96 0.973242004847715
0.2 0.96 0.980612053770501
0.24 0.96 0.989545350148239
0.28 0.96 1
0.32 0.96 1.01192885125388
0.36 0.96 1.0252804494381
0.4 0.96 1.04
0.44 0.96 1.05603030259553
0.48 0.96 1.0733126291999
0.52 0.96 1.09178752511649
0.56 0.96 1.11139551915598
0.6 0.96 1.13207773584679
0.64 0.96 1.15377640814848
0.68 0.96 1.17643529358822
0.72 0.96 1.2
0.76 0.96 1.22441822920112
0.8 0.96 1.24963994814506
0.84 0.96 1.27561749752816
0.88 0.96 1.30230564768798
0.92 0.96 1.32966161108757
0.96 0.96 1.35764501987817
1 0.96 1.38621787609308
-1 0.92 1.35882302011704
-0.96 0.92 1.32966161108757
-0.92 0.92 1.30107647738325
-0.88 0.92 1.27310643702716
-0.84 0.92 1.24579292019179
-0.8 0.92 1.21918005233025
-0.76 0.92 1.1933147112141
-0.72 0.92 1.16824654932082
-0.68 0.92 1.14402797168601
-0.64 0.92 1.12071405808975
-0.6 0.92 1.09836241741968
-0.56 0.92 1.0770329614269
-0.52 0.92 1.05678758508983
-0.48 0.92 1.03768974168583
-0.44 0.92 1.01980390271856
-0.4 0.92 1.00319489631876
-0.36 0.92 0.987927122818278
-0.32 0.92 0.974063652950874
-0.28 0.92 0.961665222413705
-0.24 0.92 0.950789145920377
-0.2 0.92 0.941488183675186
-0.16 0.92 0.9338094023943
-0.12 0.92 0.927793080379456
-0.08 0.92 0.923471710449216
-0.04 0.92 0.920869154657707
0 0.92 0.92
0.04 0.92 0.920869154657707
0.0800000000000001 0.92 0.923471710449216
0.12 0.92 0.927793080379456
0.16 0.92 0.9338094023943
0.2 0.92 0.941488183675186
0.24 0.92 0.950789145920377
0.28 0.92 0.961665222413705
0.32 0.92 0.974063652950874
0.36 0.92 0.987927122818278
0.4 0.92 1.00319489631876
0.44 0.92 1.01980390271856
0.48 0.92 1.03768974168583
0.52 0.92 1.05678758508983
0.56 0.92 1.0770329614269
0.6 0.92 1.09836241741968
0.64 0.92 1.12071405808975
0.68 0.92 1.14402797168601
0.72 0.92 1.16824654932082
0.76 0.92 1.1933147112141
0.8 0.92 1.21918005233025
0.84 0.92 1.24579292019179
0.88 0.92 1.27310643702716
0.92 0.92 1.30107647738325
0.96 0.92 1.32966161108757
1 0.92 1.35882302011704
-1 0.88 1.33206606442774
-0.96 0.88 1.30230564768798
-0.92 0.88 1.27310643702716
-0.88 0.88 1.24450793488832
-0.84 0.88 1.21655250605964
-0.8 0.88 1.18928549978548
-0.76 0.88 1.16275534829989
-0.72 0.88 1.13701363228415
-0.68 0.88 1.11211510195663
-0.64 0.88 1.08811764069884
-0.6 0.88 1.06508215645555
-0.56 0.88 1.04307238483242
-0.52 0.88 1.02215458713445
-0.48 0.88 1.00239712689133
-0.44 0.88 0.983869910099907
-0.4 0.88 0.966643677887566
-0.36 0.88 0.950789145920377
-0.32 0.88 0.93637599285757
-0.28 0.88 0.923471710449216
-0.24 0.88 0.91214034007931
-0.2 0.88 0.902441133814278
-0.16 0.88 0.894427190999916
-0.12 0.88 0.888144132446981
-0.08 0.88 0.883628881374981
-0.04 0.88 0.88090862182181
0 0.88 0.88
0.04 0.88 0.88090862182181
0.0800000000000001 0.88 0.883628881374981
0.12 0.88 0.888144132446981
0.16 0.88 0.894427190999916
0.2 0.88 0.902441133814278
0.24 0.88 0.91214034007931
0.28 0.88 0.923471710449216
0.32 0.88 0.93637599285757
0.36 0.88 0.950789145920377
0.4 0.88 0.966643677887566
0.44 0.88 0.983869910099907
0.48 0.88 1.00239712689133
0.52 0.88 1.02215458713445
0.56 0.88 1.04307238483242
0.6 0.88 1.06508215645555
0.64 0.88 1.08811764069884
0.68 0.88 1.11211510195663
0.72 0.88 1.13701363228415
0.76 0.88 1.16275534829989
0.8 0.88 1.18928549978548
0.84 0.88 1.21655250605964
0.88 0.88 1.24450793488832
0.92 0.88 1.27310643702716
0.96 0.88 1.30230564768798
1 0.88 1.33206606442774
-1 0.84 1.30598621738516
-0.96 0.84 1.27561749752816
-0.92 0.84 1.24579292019179
-0.88 0.84 1.21655250605964
-0.84 0.84 1.1879393923934
-0.8 0.84 1.16
-0.76 0.84 1.1327841806805
-0.72 0.84 1.10634533487515
-0.68 0.84 1.0807404868885
-0.64 0.84 1.05603030259553
-0.6 0.84 1.03227903204512
-0.56 0.84 1.00955435712992
-0.52 0.84 0.987927122818278
-0.48 0.84 0.967470929795826
-0.44 0.84 0.948261567290376
-0.4 0.84 0.93037626796904
-0.36 0.84 0.913892772703669
-0.32 0.84 0.898888202169769
-0.28 0.84 0.885437744847146
-0.24 0.84 0.873613186713662
-0.2 0.84 0.863481325796916
-0.16 0.84 0.855102333057278
-0.12 0.84 0.848528137423857
-0.08 0.84 0.843800924389159
-0.04 0.84 0.840951841665145
0 0.84 0.84
0.04 0.84 0.840951841665145
0.0800000000000001 0.84 0.843800924389159
0.12 0.84 0.848528137423857
0.16 0.84 0.855102333057278
0.2 0.84 0.863481325796916
0.24 0.84 0.873613186713662
0.28 0.84 0.885437744847146
0.32 0.84 0.898888202169769
0.36 0.84 0.913892772703669
0.4 0.84 0.930376267969041
0.44 0.84 0.948261567290376
0.48 0.84 0.967470929795826
0.52 0.84 0.987927122818278
0.56 0.84 1.00955435712992
0.6 0.84 1.03227903204512
0.64 0.84 1.05603030259553
0.68 0.84 1.0807404868885
0.72 0.84 1.10634533487515
0.76 0.84 1.1327841806805
0.8 0.84 1.16
0.84 0.84 1.1879393923934
0.88 0.84 1.21655250605964
0.92 0.84 1.24579292019179
0.96 0.84 1.27561749752816
1 0.84 1.30598621738516
-1 0.8 1.28062484748657
-0.96 0.8 1.24963994814506
-0.92 0.8 1.21918005233025
-0.88 0.8 1.18928549978548
-0.84 0.8 1.16
-0.8 0.8 1.13137084989848
-0.76 0.8 1.1034491379307
-0.72 0.8 1.0762899237659
-0.68 0.8 1.04995237987253
-0.64 0.8 1.02449987798926
-0.6 0.8 1
-0.56 0.8 0.976524449258696
-0.52 0.8 0.954148835350125
-0.48 0.8 0.932952303175248
-0.44 0.8 0.913016976841066
-0.4 0.8 0.894427190999916
-0.36 0.8 0.877268487978452
-0.32 0.8 0.861626369141521
-0.28 0.8 0.847584804016684
-0.24 0.8 0.835224520712844
-0.2 0.8 0.824621125123532
-0.16 0.8 0.815843122174846
-0.12 0.8 0.808949936646267
-0.08 0.8 0.803990049689671
-0.04 0.8 0.800999375780032
0 0.8 0.8
0.04 0.8 0.800999375780032
0.0800000000000001 0.8 0.803990049689671
0.12 0.8 0.808949936646267
0.16 0.8 0.815843122174846
0.2 0.8 0.824621125123532
0.24 0.8 0.835224520712844
0.28 0.8 0.847584804016684
0.32 0.8 0.861626369141521
0.36 0.8 0.877268487978452
0.4 0.8 0.894427190999916
0.44 0.8 0.913016976841066
0.48 0.8 0.932952303175248
0.52 0.8 0.954148835350125
0.56 0.8 0.976524449258696
0.6 0.8 1
0.64 0.8 1.02449987798926
0.68 0.8 1.04995237987253
0.72 0.8 1.0762899237659
0.76 0.8 1.1034491379307
0.8 0.8 1.13137084989848
0.84 0.8 1.16
0.88 0.8 1.18928549978548
0.92 0.8 1.21918005233025
0.96 0.8 1.24963994814506
1 0.8 1.28062484748657
-1 0.76 1.25602547744861
-0.96 0.76 1.22441822920112
-0.92 0.76 1.1933147112141
